Date,frbsf_sentiment,epu_index,epu_overall,epu_monetary,epu_fiscal,epu_taxes,epu_govt_spending,epu_healthcare,epu_national_security,epu_entitlement,epu_regulation,epu_financial_reg,epu_trade,epu_sovereign_debt
2012-02-20,,111.9242857142857,100.1706045,71.55014348,120.1615117,124.686678,103.4814318,159.7940722,56.45476709,130.4656768,107.4297326,95.98353648,25.40326008,170.3931793
2012-02-27,-0.115,77.26142857142857,100.1706045,71.55014348,120.1615117,124.686678,103.4814318,159.7940722,56.45476709,130.4656768,107.4297326,95.98353648,25.40326008,170.3931793
2012-03-05,-0.11142857142857143,83.07428571428571,77.73001804,30.02006196,87.92420879,83.26950474,84.01738212,143.5321773,50.99288652,79.68492302,99.96063867,110.6123908,27.313969,83.97093852
2012-03-12,0.03,96.12714285714286,77.73001804,30.02006196,87.92420879,83.26950474,84.01738212,143.5321773,50.99288652,79.68492302,99.96063867,110.6123908,27.313969,83.97093852
2012-03-19,,85.89142857142858,77.73001804,30.02006196,87.92420879,83.26950474,84.01738212,143.5321773,50.99288652,79.68492302,99.96063867,110.6123908,27.313969,83.97093852
2012-03-26,-0.28,107.86857142857141,77.73001804,30.02006196,87.92420879,83.26950474,84.01738212,143.5321773,50.99288652,79.68492302,99.96063867,110.6123908,27.313969,83.97093852
2012-04-02,-0.12285714285714287,91.35714285714286,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
2012-04-09,-1.734723475976807e-18,88.09142857142858,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
2012-04-16,,75.68714285714285,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
2012-04-23,,115.72428571428573,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
2012-04-30,-0.10666666666666667,108.34714285714287,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
2012-05-07,-0.08333333333333333,135.90571428571428,102.4768738,61.2218438,139.3484609,135.9670767,171.6847994,197.6877183,66.08255558,171.5347342,114.7634689,159.0620909,18.78744767,218.1968048
2012-05-14,,127.17,102.4768738,61.2218438,139.3484609,135.9670767,171.6847994,197.6877183,66.08255558,171.5347342,114.7634689,159.0620909,18.78744767,218.1968048
2012-05-21,,123.33285714285715,102.4768738,61.2218438,139.3484609,135.9670767,171.6847994,197.6877183,66.08255558,171.5347342,114.7634689,159.0620909,18.78744767,218.1968048
2012-05-28,-0.10333333333333335,157.15428571428575,102.4768738,61.2218438,139.3484609,135.9670767,171.6847994,197.6877183,66.08255558,171.5347342,114.7634689,159.0620909,18.78744767,218.1968048
2012-06-04,-0.1142857142857143,139.25857142857143,147.0294844,131.7220107,191.3475238,195.7161376,216.6875642,320.9768696,49.73834648,267.6088808,164.5728963,164.3095002,34.21148036,722.2075557
2012-06-11,0.015,161.20999999999998,147.0294844,131.7220107,191.3475238,195.7161376,216.6875642,320.9768696,49.73834648,267.6088808,164.5728963,164.3095002,34.21148036,722.2075557
2012-06-18,,160.77142857142857,147.0294844,131.7220107,191.3475238,195.7161376,216.6875642,320.9768696,49.73834648,267.6088808,164.5728963,164.3095002,34.21148036,722.2075557
2012-06-25,-0.25,189.01857142857142,147.0294844,131.7220107,191.3475238,195.7161376,216.6875642,320.9768696,49.73834648,267.6088808,164.5728963,164.3095002,34.21148036,722.2075557
2012-07-02,-0.12285714285714286,156.40714285714287,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
2012-07-09,-0.012499999999999999,213.04142857142855,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
2012-07-16,,191.81571428571428,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
2012-07-23,,132.39428571428573,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
2012-07-30,-0.078,173.12999999999997,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
2012-08-06,-0.1142857142857143,135.12857142857143,129.1011302,107.4255666,188.9816261,200.2357872,196.9922199,277.9425277,102.9525779,222.6365953,195.7168138,151.308076,43.6861102,288.7526855
2012-08-13,,152.2485714285714,129.1011302,107.4255666,188.9816261,200.2357872,196.9922199,277.9425277,102.9525779,222.6365953,195.7168138,151.308076,43.6861102,288.7526855
2012-08-20,,135.9414285714286,129.1011302,107.4255666,188.9816261,200.2357872,196.9922199,277.9425277,102.9525779,222.6365953,195.7168138,151.308076,43.6861102,288.7526855
2012-08-27,-0.15,146.34,129.1011302,107.4255666,188.9816261,200.2357872,196.9922199,277.9425277,102.9525779,222.6365953,195.7168138,151.308076,43.6861102,288.7526855
2012-09-03,-0.11857142857142856,139.43428571428572,140.912898,136.6684875,201.772549,207.4564023,223.218084,287.9534883,95.24183107,202.1598984,200.7565548,321.0899999,59.66230542,543.202304
2012-09-10,-0.01,141.1342857142857,140.912898,136.6684875,201.772549,207.4564023,223.218084,287.9534883,95.24183107,202.1598984,200.7565548,321.0899999,59.66230542,543.202304
2012-09-17,,156.80714285714288,140.912898,136.6684875,201.772549,207.4564023,223.218084,287.9534883,95.24183107,202.1598984,200.7565548,321.0899999,59.66230542,543.202304
2012-09-24,,150.34285714285716,140.912898,136.6684875,201.772549,207.4564023,223.218084,287.9534883,95.24183107,202.1598984,200.7565548,321.0899999,59.66230542,543.202304
2012-10-01,-0.11714285714285715,154.36285714285714,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
2012-10-08,-0.064,126.75999999999998,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
2012-10-15,,199.9528571428571,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
2012-10-22,,155.06714285714287,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
2012-10-29,-0.08,182.28142857142862,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
2012-11-05,-0.12142857142857143,255.48714285714283,191.8661223,126.0698109,372.0898434,375.0997645,455.6909096,441.4509392,142.676354,452.7822477,173.4417549,242.8449497,11.23636284,414.5254466
2012-11-12,0.01,194.27857142857144,191.8661223,126.0698109,372.0898434,375.0997645,455.6909096,441.4509392,142.676354,452.7822477,173.4417549,242.8449497,11.23636284,414.5254466
2012-11-19,,196.1685714285714,191.8661223,126.0698109,372.0898434,375.0997645,455.6909096,441.4509392,142.676354,452.7822477,173.4417549,242.8449497,11.23636284,414.5254466
2012-11-26,-0.14500000000000002,186.71714285714285,191.8661223,126.0698109,372.0898434,375.0997645,455.6909096,441.4509392,142.676354,452.7822477,173.4417549,242.8449497,11.23636284,414.5254466
2012-12-03,-0.11857142857142856,207.80142857142852,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
2012-12-10,-0.013333333333333334,208.7242857142857,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
2012-12-17,,173.02428571428572,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
2012-12-24,,269.84,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
2012-12-31,-0.019999999999999997,344.0357142857143,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
2013-01-07,-0.004999999999999995,142.2671428571429,181.2832499,97.48262089,320.7264732,324.182622,519.8716047,342.84584,128.4844539,473.4056416,123.0407677,141.9463546,20.04611412,191.7299307
2013-01-14,,198.42714285714285,181.2832499,97.48262089,320.7264732,324.182622,519.8716047,342.84584,128.4844539,473.4056416,123.0407677,141.9463546,20.04611412,191.7299307
2013-01-21,,179.46428571428572,181.2832499,97.48262089,320.7264732,324.182622,519.8716047,342.84584,128.4844539,473.4056416,123.0407677,141.9463546,20.04611412,191.7299307
2013-01-28,-0.07333333333333333,149.9828571428571,181.2832499,97.48262089,320.7264732,324.182622,519.8716047,342.84584,128.4844539,473.4056416,123.0407677,141.9463546,20.04611412,191.7299307
2013-02-04,0.030000000000000002,99.03285714285714,130.5416213,77.29902954,203.9597973,189.094118,345.2546054,243.7399945,105.8011907,289.1277207,151.4949695,200.1595642,35.52704185,138.3456744
2013-02-11,-0.07,124.23428571428573,130.5416213,77.29902954,203.9597973,189.094118,345.2546054,243.7399945,105.8011907,289.1277207,151.4949695,200.1595642,35.52704185,138.3456744
2013-02-18,,136.2757142857143,130.5416213,77.29902954,203.9597973,189.094118,345.2546054,243.7399945,105.8011907,289.1277207,151.4949695,200.1595642,35.52704185,138.3456744
2013-02-25,-0.07,239.02,130.5416213,77.29902954,203.9597973,189.094118,345.2546054,243.7399945,105.8011907,289.1277207,151.4949695,200.1595642,35.52704185,138.3456744
2013-03-04,0.02428571428571429,149.16714285714286,127.9070712,74.67810942,187.6465911,164.8074973,261.0723944,211.2827749,67.23209663,273.4087282,110.9141055,76.0951694,28.56154581,243.1560346
2013-03-11,-0.060000000000000005,105.56142857142856,127.9070712,74.67810942,187.6465911,164.8074973,261.0723944,211.2827749,67.23209663,273.4087282,110.9141055,76.0951694,28.56154581,243.1560346
2013-03-18,,126.96857142857142,127.9070712,74.67810942,187.6465911,164.8074973,261.0723944,211.2827749,67.23209663,273.4087282,110.9141055,76.0951694,28.56154581,243.1560346
2013-03-25,,135.94285714285715,127.9070712,74.67810942,187.6465911,164.8074973,261.0723944,211.2827749,67.23209663,273.4087282,110.9141055,76.0951694,28.56154581,243.1560346
2013-04-01,-0.004285714285714286,106.28999999999999,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
2013-04-08,-0.028000000000000004,82.26285714285714,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
2013-04-15,,78.7757142857143,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
2013-04-22,,87.84857142857142,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
2013-04-29,-0.036,94.78571428571429,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
2013-05-06,0.0028571428571428636,75.84142857142857,71.64556253,35.08108827,76.21527347,82.18816967,53.42949359,122.9664676,31.16085322,91.26282085,104.9256148,37.286633,22.42813693,27.58019837
2013-05-13,,81.77285714285715,71.64556253,35.08108827,76.21527347,82.18816967,53.42949359,122.9664676,31.16085322,91.26282085,104.9256148,37.286633,22.42813693,27.58019837
2013-05-20,,73.27142857142857,71.64556253,35.08108827,76.21527347,82.18816967,53.42949359,122.9664676,31.16085322,91.26282085,104.9256148,37.286633,22.42813693,27.58019837
2013-05-27,-0.045,67.5,71.64556253,35.08108827,76.21527347,82.18816967,53.42949359,122.9664676,31.16085322,91.26282085,104.9256148,37.286633,22.42813693,27.58019837
2013-06-03,0.03428571428571429,72.47714285714287,77.76306849,55.33706099,79.96822391,79.10666045,57.1085912,129.0128631,36.72621661,124.7311828,85.42131734,89.5488321,57.17888615,38.21396086
2013-06-10,-0.09999999999999999,76.41571428571429,77.76306849,55.33706099,79.96822391,79.10666045,57.1085912,129.0128631,36.72621661,124.7311828,85.42131734,89.5488321,57.17888615,38.21396086
2013-06-17,,85.90857142857145,77.76306849,55.33706099,79.96822391,79.10666045,57.1085912,129.0128631,36.72621661,124.7311828,85.42131734,89.5488321,57.17888615,38.21396086
2013-06-24,,96.10571428571428,77.76306849,55.33706099,79.96822391,79.10666045,57.1085912,129.0128631,36.72621661,124.7311828,85.42131734,89.5488321,57.17888615,38.21396086
2013-07-01,0.004285714285714289,132.60714285714283,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
2013-07-08,-0.029999999999999992,84.8757142857143,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
2013-07-15,,70.00428571428571,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
2013-07-22,,84.37571428571428,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
2013-07-29,-0.0575,95.89285714285712,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
2013-08-05,0.004285714285714294,98.80285714285715,88.39750147,76.71285394,85.88088713,80.94034237,91.50201169,163.4567709,59.24620755,133.0867961,135.4415669,72.3077029,33.2132364,109.4003257
2013-08-12,0.09,76.87285714285714,88.39750147,76.71285394,85.88088713,80.94034237,91.50201169,163.4567709,59.24620755,133.0867961,135.4415669,72.3077029,33.2132364,109.4003257
2013-08-19,,101.45000000000002,88.39750147,76.71285394,85.88088713,80.94034237,91.50201169,163.4567709,59.24620755,133.0867961,135.4415669,72.3077029,33.2132364,109.4003257
2013-08-26,-0.07,93.66999999999999,88.39750147,76.71285394,85.88088713,80.94034237,91.50201169,163.4567709,59.24620755,133.0867961,135.4415669,72.3077029,33.2132364,109.4003257
2013-09-02,0.024285714285714292,144.37142857142857,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
2013-09-09,-0.05250000000000001,69.0657142857143,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
2013-09-16,,136.5757142857143,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
2013-09-23,,113.41,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
2013-09-30,-0.008333333333333331,186.78285714285715,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
2013-10-07,-0.0016666666666666635,190.53,177.4345582,159.4561084,268.6196513,168.8717684,582.4078001,538.1047089,109.6818509,357.2540715,117.1536497,111.0884514,15.59142209,95.86496535
2013-10-14,,251.29714285714286,177.4345582,159.4561084,268.6196513,168.8717684,582.4078001,538.1047089,109.6818509,357.2540715,117.1536497,111.0884514,15.59142209,95.86496535
2013-10-21,,102.63571428571429,177.4345582,159.4561084,268.6196513,168.8717684,582.4078001,538.1047089,109.6818509,357.2540715,117.1536497,111.0884514,15.59142209,95.86496535
2013-10-28,-0.05333333333333334,116.1842857142857,177.4345582,159.4561084,268.6196513,168.8717684,582.4078001,538.1047089,109.6818509,357.2540715,117.1536497,111.0884514,15.59142209,95.86496535
2013-11-04,0.008571428571428572,84.78857142857144,78.70875094,67.16274175,76.77225804,70.92131113,81.66225873,137.3674792,43.77438265,85.7994056,91.58707931,87.89878642,26.84253284,0.0
2013-11-11,0.0,75.99857142857142,78.70875094,67.16274175,76.77225804,70.92131113,81.66225873,137.3674792,43.77438265,85.7994056,91.58707931,87.89878642,26.84253284,0.0
2013-11-18,,79.58,78.70875094,67.16274175,76.77225804,70.92131113,81.66225873,137.3674792,43.77438265,85.7994056,91.58707931,87.89878642,26.84253284,0.0
2013-11-25,-0.05,91.51857142857143,78.70875094,67.16274175,76.77225804,70.92131113,81.66225873,137.3674792,43.77438265,85.7994056,91.58707931,87.89878642,26.84253284,0.0
2013-12-02,0.021428571428571432,85.55428571428571,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
2013-12-09,-0.05,101.28142857142858,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
2013-12-16,,103.54714285714284,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
2013-12-23,,64.41714285714286,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
2013-12-30,0.098,118.32571428571428,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
2014-01-06,0.0642857142857143,91.87,94.84290588,76.3170739,110.1885923,111.701595,89.69125539,253.2618115,52.71442854,219.1129563,170.9237261,134.0600297,42.48241887,36.2786344
2014-01-13,,66.22142857142858,94.84290588,76.3170739,110.1885923,111.701595,89.69125539,253.2618115,52.71442854,219.1129563,170.9237261,134.0600297,42.48241887,36.2786344
2014-01-20,,99.83571428571429,94.84290588,76.3170739,110.1885923,111.701595,89.69125539,253.2618115,52.71442854,219.1129563,170.9237261,134.0600297,42.48241887,36.2786344
2014-01-27,0.16,89.63857142857141,94.84290588,76.3170739,110.1885923,111.701595,89.69125539,253.2618115,52.71442854,219.1129563,170.9237261,134.0600297,42.48241887,36.2786344
2014-02-03,0.047142857142857146,84.88857142857145,84.19193938,44.05551531,82.55332493,71.90073667,82.36343802,232.6907175,71.77026657,178.0343791,160.1394483,86.71348412,185.2676634,46.18100183
2014-02-10,0.12,71.98142857142857,84.19193938,44.05551531,82.55332493,71.90073667,82.36343802,232.6907175,71.77026657,178.0343791,160.1394483,86.71348412,185.2676634,46.18100183
2014-02-17,,97.45,84.19193938,44.05551531,82.55332493,71.90073667,82.36343802,232.6907175,71.77026657,178.0343791,160.1394483,86.71348412,185.2676634,46.18100183
2014-02-24,0.16,83.98428571428573,84.19193938,44.05551531,82.55332493,71.90073667,82.36343802,232.6907175,71.77026657,178.0343791,160.1394483,86.71348412,185.2676634,46.18100183
2014-03-03,0.05142857142857143,58.201428571428565,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
2014-03-10,0.11666666666666665,56.074285714285715,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
2014-03-17,,128.56285714285713,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
2014-03-24,,57.861428571428576,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
2014-03-31,0.08833333333333333,52.438571428571436,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
2014-04-07,0.09333333333333334,72.43428571428572,55.37443615,25.73011666,57.50331656,61.68741983,39.08402713,91.26114795,25.90857217,80.72808594,80.38736009,42.79419045,28.51307036,21.91432961
2014-04-14,,66.25857142857143,55.37443615,25.73011666,57.50331656,61.68741983,39.08402713,91.26114795,25.90857217,80.72808594,80.38736009,42.79419045,28.51307036,21.91432961
2014-04-21,,62.09714285714285,55.37443615,25.73011666,57.50331656,61.68741983,39.08402713,91.26114795,25.90857217,80.72808594,80.38736009,42.79419045,28.51307036,21.91432961
2014-04-28,0.125,76.83142857142856,55.37443615,25.73011666,57.50331656,61.68741983,39.08402713,91.26114795,25.90857217,80.72808594,80.38736009,42.79419045,28.51307036,21.91432961
2014-05-05,0.07142857142857142,74.95428571428572,61.99283869,30.26387097,62.75958386,63.70203099,51.09504715,80.9493574,33.33140153,75.79783885,97.09440753,71.31500388,18.71843317,7.193225933
2014-05-12,0.18,66.71000000000001,61.99283869,30.26387097,62.75958386,63.70203099,51.09504715,80.9493574,33.33140153,75.79783885,97.09440753,71.31500388,18.71843317,7.193225933
2014-05-19,,58.01428571428572,61.99283869,30.26387097,62.75958386,63.70203099,51.09504715,80.9493574,33.33140153,75.79783885,97.09440753,71.31500388,18.71843317,7.193225933
2014-05-26,0.19,64.76142857142858,61.99283869,30.26387097,62.75958386,63.70203099,51.09504715,80.9493574,33.33140153,75.79783885,97.09440753,71.31500388,18.71843317,7.193225933
2014-06-02,0.07285714285714286,99.33285714285715,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
2014-06-09,0.13,71.32571428571428,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
2014-06-16,,57.53857142857144,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
2014-06-23,,48.91000000000001,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
2014-06-30,0.10500000000000002,74.51142857142857,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
2014-07-07,0.10166666666666668,64.10571428571428,70.09205724,42.36643003,68.22263992,71.94193291,39.23092884,106.9244986,51.752608,73.52795928,92.40323712,76.65822026,30.18134393,23.19651692
2014-07-14,,93.55428571428571,70.09205724,42.36643003,68.22263992,71.94193291,39.23092884,106.9244986,51.752608,73.52795928,92.40323712,76.65822026,30.18134393,23.19651692
2014-07-21,,52.02714285714285,70.09205724,42.36643003,68.22263992,71.94193291,39.23092884,106.9244986,51.752608,73.52795928,92.40323712,76.65822026,30.18134393,23.19651692
2014-07-28,0.12666666666666668,76.54428571428572,70.09205724,42.36643003,68.22263992,71.94193291,39.23092884,106.9244986,51.752608,73.52795928,92.40323712,76.65822026,30.18134393,23.19651692
2014-08-04,0.07285714285714286,59.87428571428571,48.06057923,34.95971678,43.34967015,46.80060519,20.55630291,77.6776709,26.3741662,43.44647829,87.86281964,86.56795728,22.49473842,46.1034986
2014-08-11,0.16999999999999998,51.10142857142857,48.06057923,34.95971678,43.34967015,46.80060519,20.55630291,77.6776709,26.3741662,43.44647829,87.86281964,86.56795728,22.49473842,46.1034986
2014-08-18,,54.88428571428572,48.06057923,34.95971678,43.34967015,46.80060519,20.55630291,77.6776709,26.3741662,43.44647829,87.86281964,86.56795728,22.49473842,46.1034986
2014-08-25,,37.37571428571429,48.06057923,34.95971678,43.34967015,46.80060519,20.55630291,77.6776709,26.3741662,43.44647829,87.86281964,86.56795728,22.49473842,46.1034986
2014-09-01,0.09428571428571429,57.29142857142857,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
2014-09-08,0.11599999999999999,52.33714285714286,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
2014-09-15,,59.44,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
2014-09-22,,67.53285714285714,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
2014-09-29,0.10400000000000001,59.08857142857143,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
2014-10-06,0.09571428571428572,73.30857142857143,63.70123757,41.2695438,67.91616276,73.46361812,31.51392025,119.0152742,56.63373096,89.59035207,113.285582,47.12677933,15.87434515,6.971752704
2014-10-13,,64.65285714285714,63.70123757,41.2695438,67.91616276,73.46361812,31.51392025,119.0152742,56.63373096,89.59035207,113.285582,47.12677933,15.87434515,6.971752704
2014-10-20,,59.95428571428572,63.70123757,41.2695438,67.91616276,73.46361812,31.51392025,119.0152742,56.63373096,89.59035207,113.285582,47.12677933,15.87434515,6.971752704
2014-10-27,0.13,61.33428571428571,63.70123757,41.2695438,67.91616276,73.46361812,31.51392025,119.0152742,56.63373096,89.59035207,113.285582,47.12677933,15.87434515,6.971752704
2014-11-03,0.06142857142857144,57.575714285714284,55.98092109,32.1126885,68.39020385,70.69728451,60.55342607,108.9995811,29.15709202,86.33640062,98.92647799,76.56188643,22.60756203,15.44491108
2014-11-10,0.15,47.955714285714286,55.98092109,32.1126885,68.39020385,70.69728451,60.55342607,108.9995811,29.15709202,86.33640062,98.92647799,76.56188643,22.60756203,15.44491108
2014-11-17,,78.03857142857143,55.98092109,32.1126885,68.39020385,70.69728451,60.55342607,108.9995811,29.15709202,86.33640062,98.92647799,76.56188643,22.60756203,15.44491108
2014-11-24,,52.805714285714295,55.98092109,32.1126885,68.39020385,70.69728451,60.55342607,108.9995811,29.15709202,86.33640062,98.92647799,76.56188643,22.60756203,15.44491108
2014-12-01,0.07857142857142858,61.92714285714286,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
2014-12-08,0.10800000000000001,55.031428571428556,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
2014-12-15,,79.49857142857142,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
2014-12-22,,56.04142857142857,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
2014-12-29,0.19,108.43857142857144,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
2015-01-05,0.05857142857142856,76.89285714285714,75.96394725,51.93628701,86.93115905,95.42720656,49.99421742,129.5660811,64.12898101,99.21678393,118.0796691,70.25647555,33.80775849,51.96735066
2015-01-12,0.14,85.74000000000001,75.96394725,51.93628701,86.93115905,95.42720656,49.99421742,129.5660811,64.12898101,99.21678393,118.0796691,70.25647555,33.80775849,51.96735066
