Date,SOI_index
2019-12-16,-0.2903225806451613
2019-12-23,-0.10967741935483867
2019-12-30,0.07096774193548391
2020-01-06,0.17557603686635945
2020-01-13,0.11290322580645161
2020-01-20,0.04516129032258063
2020-01-27,-0.022580645161290356
2020-02-03,-0.0861751152073733
2020-02-10,-0.1
2020-02-17,-0.1
2020-02-24,-0.1
2020-03-02,-0.09861751152073735
2020-03-09,-0.05161290322580645
2020-03-16,0.016129032258064533
2020-03-23,0.0838709677419355
2020-03-30,0.15161290322580648
2020-04-06,0.21290322580645163
2020-04-13,0.26
2020-04-20,0.30666666666666664
2020-04-27,0.3533333333333334
2020-05-04,0.37216589861751154
2020-05-11,0.21935483870967745
2020-05-18,0.03870967741935485
2020-05-25,-0.14193548387096774
2020-06-01,-0.3225806451612903
2020-06-08,-0.29333333333333333
2020-06-15,-0.10666666666666667
2020-06-22,0.07999999999999999
2020-06-29,0.26666666666666666
2020-07-06,0.44457757296466976
2020-07-13,0.603225806451613
2020-07-20,0.7612903225806452
2020-07-27,0.9193548387096774
2020-08-03,1.0649769585253457
2020-08-10,1.0612903225806452
2020-08-17,1.0161290322580645
2020-08-24,0.9709677419354839
2020-08-31,0.9258064516129032
2020-09-07,0.8600000000000001
2020-09-14,0.7666666666666667
2020-09-21,0.6733333333333335
2020-09-28,0.5800000000000001
2020-10-05,0.5149308755760369
2020-10-12,0.5516129032258065
2020-10-19,0.5967741935483871
2020-10-26,0.6419354838709677
2020-11-02,0.6914132104454686
2020-11-09,0.8833333333333334
2020-11-16,1.1400000000000001
2020-11-23,1.3966666666666667
2020-11-30,1.6533333333333335
2020-12-07,1.8096774193548388
2020-12-14,1.832258064516129
2020-12-21,1.8548387096774195
2020-12-28,1.8774193548387095
2021-01-04,1.8861751152073734
2021-01-11,1.8096774193548388
2021-01-18,1.7193548387096773
2021-01-25,1.629032258064516
2021-02-01,1.538709677419355
2021-02-08,1.342857142857143
2021-02-15,1.0678571428571428
2021-02-22,0.7928571428571427
2021-03-01,0.5178571428571427
2021-03-08,0.38709677419354843
2021-03-15,0.3645161290322581
2021-03-22,0.3419354838709677
2021-03-29,0.3193548387096774
2021-04-05,0.3109062980030722
2021-04-12,0.35333333333333333
2021-04-19,0.39999999999999997
2021-04-26,0.44666666666666666
2021-05-03,0.4890937019969278
2021-05-10,0.48064516129032253
2021-05-17,0.45806451612903226
2021-05-24,0.43548387096774194
2021-05-31,0.41290322580645167
2021-06-07,0.5
2021-06-14,0.7333333333333333
2021-06-21,0.9666666666666666
2021-06-28,1.1999999999999997
2021-07-05,1.348847926267281
2021-07-12,1.1935483870967742
2021-07-19,1.0129032258064516
2021-07-26,0.832258064516129
2021-08-02,0.656221198156682
2021-08-09,0.632258064516129
2021-08-16,0.6774193548387097
2021-08-23,0.7225806451612904
2021-08-30,0.767741935483871
2021-09-06,0.7919354838709678
2021-09-13,0.7700000000000001
2021-09-20,0.7466666666666667
2021-09-27,0.7233333333333334
2021-10-04,0.7111520737327188
2021-10-11,0.7677419354838709
2021-10-18,0.835483870967742
2021-10-25,0.9032258064516129
2021-11-01,0.9709677419354839
2021-11-08,1.0666666666666667
2021-11-15,1.1833333333333333
2021-11-22,1.3
2021-11-29,1.4166666666666665
2021-12-06,1.428494623655914
2021-12-13,1.2096774193548385
2021-12-20,0.9838709677419354
2021-12-27,0.7580645161290321
2022-01-03,0.5543778801843318
2022-01-10,0.6161290322580646
2022-01-17,0.7516129032258065
2022-01-24,0.8870967741935484
2022-01-31,1.0225806451612904
2022-02-07,1.1750000000000003
2022-02-14,1.35
2022-02-21,1.5250000000000001
2022-02-28,1.7
2022-03-07,1.7903225806451615
2022-03-14,1.767741935483871
2022-03-21,1.7451612903225808
2022-03-28,1.7225806451612904
2022-04-04,1.6941935483870967
2022-04-11,1.6300000000000001
2022-04-18,1.56
2022-04-25,1.49
2022-05-02,1.422811059907834
2022-05-09,1.4483870967741936
2022-05-16,1.5161290322580645
2022-05-23,1.5838709677419354
2022-05-30,1.6516129032258065
2022-06-06,1.6343317972350229
2022-06-13,1.43
2022-06-20,1.22
2022-06-27,1.01
2022-07-04,0.8312442396313365
2022-07-11,0.8451612903225806
2022-07-18,0.8903225806451613
2022-07-25,0.935483870967742
2022-08-01,0.9806451612903225
2022-08-08,1.0774193548387097
2022-08-15,1.2129032258064516
2022-08-22,1.3483870967741935
2022-08-29,1.4838709677419355
2022-09-05,1.5964669738863289
2022-09-12,1.6266666666666667
2022-09-19,1.6500000000000001
2022-09-26,1.6733333333333333
2022-10-03,1.6758832565284176
2022-10-10,1.429032258064516
2022-10-17,1.1129032258064515
2022-10-24,0.7967741935483871
2022-10-31,0.48064516129032253
2022-11-07,0.48
2022-11-14,0.9000000000000001
2022-11-21,1.32
2022-11-28,1.74
2022-12-05,2.0420276497695853
2022-12-12,1.9193548387096775
2022-12-19,1.761290322580645
2022-12-26,1.603225806451613
2023-01-02,1.4483870967741936
2023-01-09,1.4
2023-01-16,1.4
2023-01-23,1.4
2023-01-30,1.4
2023-02-06,1.3081632653061224
2023-02-13,1.0142857142857142
2023-02-20,0.7142857142857142
2023-02-27,0.4142857142857142
2023-03-06,0.20612244897959184
2023-03-13,0.2
2023-03-20,0.2
2023-03-27,0.2
2023-04-03,0.18285714285714286
2023-04-10,-0.03999999999999997
2023-04-17,-0.31999999999999995
2023-04-24,-0.5999999999999999
2023-05-01,-0.88
2023-05-08,-0.832258064516129
2023-05-15,-0.5387096774193548
2023-05-22,-0.24516129032258066
2023-05-29,0.048387096774193526
2023-06-05,0.2534562211981567
2023-06-12,0.13999999999999999
2023-06-19,8.921435019309294e-18
2023-06-26,-0.13999999999999999
2023-07-03,-0.2783410138248848
2023-07-10,-0.3967741935483871
2023-07-17,-0.5096774193548387
2023-07-24,-0.6225806451612904
2023-07-31,-0.7354838709677419
2023-08-07,-0.8483870967741937
2023-08-14,-0.9612903225806452
2023-08-21,-1.0741935483870968
2023-08-28,-1.1870967741935485
2023-09-04,-1.2633179723502306
2023-09-11,-1.1133333333333335
2023-09-18,-0.9266666666666666
2023-09-25,-0.74
2023-10-02,-0.5585253456221199
2023-10-09,-0.5483870967741936
2023-10-16,-0.6161290322580646
2023-10-23,-0.6838709677419355
2023-10-30,-0.7516129032258065
2023-11-06,-0.7557603686635945
2023-11-13,-0.62
