Date,TA_Index
2014-03-10,0.7611780821917808
2014-03-17,0.7623287671232877
2014-03-24,0.7634794520547945
2014-03-31,0.7646301369863013
2014-04-07,0.7657808219178083
2014-04-14,0.7669315068493151
2014-04-21,0.7680821917808219
2014-04-28,0.7692328767123288
2014-05-05,0.7703835616438356
2014-05-12,0.7715342465753425
2014-05-19,0.7726849315068494
2014-05-26,0.7738356164383562
2014-06-02,0.774986301369863
2014-06-09,0.7761369863013698
2014-06-16,0.7772876712328768
2014-06-23,0.7784383561643836
2014-06-30,0.7795890410958904
2014-07-07,0.7807397260273973
2014-07-14,0.7818904109589041
2014-07-21,0.783041095890411
2014-07-28,0.7841917808219179
2014-08-04,0.7853424657534247
2014-08-11,0.7864931506849315
2014-08-18,0.7876438356164384
2014-08-25,0.7887945205479452
2014-09-01,0.7899452054794521
2014-09-08,0.791095890410959
2014-09-15,0.7922465753424658
2014-09-22,0.7933972602739726
2014-09-29,0.7945479452054794
2014-10-06,0.7956986301369864
2014-10-13,0.7968493150684932
2014-10-20,0.798
2014-10-27,0.7991506849315069
2014-11-03,0.8003013698630137
2014-11-10,0.8014520547945206
2014-11-17,0.8026027397260275
2014-11-24,0.8037534246575343
2014-12-01,0.8049041095890411
2014-12-08,0.806054794520548
2014-12-15,0.8072054794520549
2014-12-22,0.8083561643835617
2014-12-29,0.8095068493150686
2015-01-05,0.8138356164383562
2015-01-12,0.8205479452054795
2015-01-19,0.8272602739726028
2015-01-26,0.8339726027397261
2015-02-02,0.8406849315068493
2015-02-09,0.8473972602739727
2015-02-16,0.8541095890410959
2015-02-23,0.8608219178082193
2015-03-02,0.8675342465753425
2015-03-09,0.8742465753424657
2015-03-16,0.8809589041095891
2015-03-23,0.8876712328767123
2015-03-30,0.8943835616438356
2015-04-06,0.9010958904109589
2015-04-13,0.9078082191780822
2015-04-20,0.9145205479452055
2015-04-27,0.9212328767123288
2015-05-04,0.927945205479452
2015-05-11,0.9346575342465754
2015-05-18,0.9413698630136986
2015-05-25,0.948082191780822
2015-06-01,0.9547945205479452
2015-06-08,0.9615068493150685
2015-06-15,0.9682191780821918
2015-06-22,0.9749315068493151
2015-06-29,0.9816438356164383
2015-07-06,0.9883561643835617
2015-07-13,0.9950684931506849
2015-07-20,1.0017808219178082
2015-07-27,1.0084931506849315
2015-08-03,1.0152054794520549
2015-08-10,1.021917808219178
2015-08-17,1.0286301369863013
2015-08-24,1.0353424657534247
2015-08-31,1.0420547945205478
2015-09-07,1.0487671232876712
2015-09-14,1.0554794520547945
2015-09-21,1.0621917808219177
2015-09-28,1.068904109589041
2015-10-05,1.0756164383561644
2015-10-12,1.0823287671232877
2015-10-19,1.0890410958904109
2015-10-26,1.0957534246575342
2015-11-02,1.1024657534246576
2015-11-09,1.1091780821917807
2015-11-16,1.115890410958904
2015-11-23,1.1226027397260274
2015-11-30,1.1293150684931506
2015-12-07,1.136027397260274
2015-12-14,1.1427397260273973
2015-12-21,1.1494520547945204
2015-12-28,1.1561643835616437
2016-01-04,1.159016393442623
2016-01-11,1.1567213114754098
2016-01-18,1.1544262295081966
2016-01-25,1.1521311475409834
2016-02-01,1.1498360655737705
2016-02-08,1.1475409836065573
2016-02-15,1.1452459016393441
2016-02-22,1.1429508196721312
2016-02-29,1.140655737704918
2016-03-07,1.1383606557377048
2016-03-14,1.1360655737704917
2016-03-21,1.1337704918032787
2016-03-28,1.1314754098360655
2016-04-04,1.1291803278688524
2016-04-11,1.1268852459016392
2016-04-18,1.1245901639344262
2016-04-25,1.122295081967213
2016-05-02,1.1199999999999999
2016-05-09,1.117704918032787
2016-05-16,1.1154098360655738
2016-05-23,1.1131147540983606
2016-05-30,1.1108196721311474
2016-06-06,1.1085245901639345
2016-06-13,1.1062295081967213
2016-06-20,1.103934426229508
2016-06-27,1.1016393442622952
2016-07-04,1.099344262295082
2016-07-11,1.0970491803278688
2016-07-18,1.0947540983606556
2016-07-25,1.0924590163934427
2016-08-01,1.0901639344262295
2016-08-08,1.0878688524590163
2016-08-15,1.0855737704918034
2016-08-22,1.0832786885245902
2016-08-29,1.080983606557377
2016-09-05,1.0786885245901638
2016-09-12,1.076393442622951
2016-09-19,1.0740983606557377
2016-09-26,1.0718032786885245
2016-10-03,1.0695081967213116
2016-10-10,1.0672131147540984
2016-10-17,1.0649180327868852
2016-10-24,1.062622950819672
2016-10-31,1.060327868852459
2016-11-07,1.058032786885246
2016-11-14,1.0557377049180328
2016-11-21,1.0534426229508198
2016-11-28,1.0511475409836066
2016-12-05,1.0488524590163935
2016-12-12,1.0465573770491803
2016-12-19,1.0442622950819673
2016-12-26,1.0419672131147542
2017-01-02,1.0394794520547945
2017-01-09,1.0358356164383562
2017-01-16,1.0321917808219179
2017-01-23,1.0285479452054795
2017-01-30,1.0249041095890412
2017-02-06,1.0212602739726027
2017-02-13,1.0176164383561643
2017-02-20,1.013972602739726
2017-02-27,1.0103287671232877
2017-03-06,1.0066849315068493
2017-03-13,1.003041095890411
2017-03-20,0.9993972602739726
2017-03-27,0.9957534246575342
2017-04-03,0.9921095890410959
2017-04-10,0.9884657534246576
2017-04-17,0.9848219178082191
2017-04-24,0.9811780821917808
2017-05-01,0.9775342465753425
2017-05-08,0.9738904109589042
2017-05-15,0.9702465753424657
2017-05-22,0.9666027397260274
2017-05-29,0.9629589041095891
2017-06-05,0.9593150684931507
2017-06-12,0.9556712328767123
2017-06-19,0.952027397260274
2017-06-26,0.9483835616438356
2017-07-03,0.9447397260273973
2017-07-10,0.9410958904109589
2017-07-17,0.9374520547945205
2017-07-24,0.9338082191780822
2017-07-31,0.9301643835616439
2017-08-07,0.9265205479452054
2017-08-14,0.9228767123287671
2017-08-21,0.9192328767123288
2017-08-28,0.9155890410958905
2017-09-04,0.911945205479452
2017-09-11,0.9083013698630137
2017-09-18,0.9046575342465754
2017-09-25,0.901013698630137
2017-10-02,0.8973698630136986
2017-10-09,0.8937260273972603
2017-10-16,0.8900821917808219
2017-10-23,0.8864383561643836
2017-10-30,0.8827945205479452
2017-11-06,0.8791506849315068
2017-11-13,0.8755068493150685
2017-11-20,0.8718630136986302
2017-11-27,0.8682191780821917
2017-12-04,0.8645753424657534
2017-12-11,0.8609315068493151
2017-12-18,0.8572876712328767
2017-12-25,0.8536438356164383
2018-01-01,0.85
2018-01-08,0.8519178082191781
2018-01-15,0.8538356164383561
2018-01-22,0.8557534246575342
2018-01-29,0.8576712328767123
2018-02-05,0.8595890410958904
2018-02-12,0.8615068493150685
2018-02-19,0.8634246575342466
2018-02-26,0.8653424657534247
2018-03-05,0.8672602739726027
2018-03-12,0.8691780821917808
2018-03-19,0.8710958904109589
2018-03-26,0.873013698630137
2018-04-02,0.8749315068493151
2018-04-09,0.8768493150684932
2018-04-16,0.8787671232876711
2018-04-23,0.8806849315068492
2018-04-30,0.8826027397260273
2018-05-07,0.8845205479452054
2018-05-14,0.8864383561643835
2018-05-21,0.8883561643835616
2018-05-28,0.8902739726027397
2018-06-04,0.8921917808219177
2018-06-11,0.8941095890410958
2018-06-18,0.8960273972602739
2018-06-25,0.897945205479452
2018-07-02,0.8998630136986301
2018-07-09,0.9017808219178082
2018-07-16,0.9036986301369863
2018-07-23,0.9056164383561643
2018-07-30,0.9075342465753424
2018-08-06,0.9094520547945205
2018-08-13,0.9113698630136986
2018-08-20,0.9132876712328767
2018-08-27,0.9152054794520548
2018-09-03,0.9171232876712329
2018-09-10,0.9190410958904109
2018-09-17,0.920958904109589
2018-09-24,0.9228767123287671
2018-10-01,0.9247945205479452
2018-10-08,0.9267123287671233
2018-10-15,0.9286301369863014
2018-10-22,0.9305479452054795
2018-10-29,0.9324657534246575
2018-11-05,0.9343835616438356
2018-11-12,0.9363013698630136
2018-11-19,0.9382191780821917
2018-11-26,0.9401369863013698
2018-12-03,0.9420547945205479
2018-12-10,0.9439726027397259
2018-12-17,0.945890410958904
2018-12-24,0.9478082191780821
2018-12-31,0.9497260273972602
2019-01-07,0.9537808219178082
2019-01-14,0.9581917808219178
2019-01-21,0.9626027397260274
2019-01-28,0.967013698630137
2019-02-04,0.9714246575342466
2019-02-11,0.9758356164383561
2019-02-18,0.9802465753424657
2019-02-25,0.9846575342465753
2019-03-04,0.9890684931506849
2019-03-11,0.9934794520547945
2019-03-18,0.9978904109589041
2019-03-25,1.0023013698630137
2019-04-01,1.0067123287671231
2019-04-08,1.0111232876712328
2019-04-15,1.0155342465753425
2019-04-22,1.019945205479452
2019-04-29,1.0243561643835617
2019-05-06,1.0287671232876712
2019-05-13,1.0331780821917809
2019-05-20,1.0375890410958903
2019-05-27,1.042
2019-06-03,1.0464109589041095
2019-06-10,1.0508219178082192
2019-06-17,1.0552328767123287
2019-06-24,1.0596438356164384
2019-07-01,1.0640547945205479
2019-07-08,1.0684657534246575
2019-07-15,1.072876712328767
2019-07-22,1.0772876712328767
2019-07-29,1.0816986301369862
2019-08-05,1.086109589041096
2019-08-12,1.0905205479452054
2019-08-19,1.094931506849315
2019-08-26,1.0993424657534245
2019-09-02,1.1037534246575342
2019-09-09,1.1081643835616437
2019-09-16,1.1125753424657534
2019-09-23,1.1169863013698629
2019-09-30,1.1213972602739726
2019-10-07,1.125808219178082
2019-10-14,1.1302191780821917
2019-10-21,1.1346301369863012
2019-10-28,1.139041095890411
2019-11-04,1.1434520547945204
2019-11-11,1.14786301369863
2019-11-18,1.1522739726027396
2019-11-25,1.1566849315068493
2019-12-02,1.1610958904109587
2019-12-09,1.1655068493150684
2019-12-16,1.1699178082191781
2019-12-23,1.1743287671232876
2019-12-30,1.1787397260273973
2020-01-06,1.1752185792349725
2020-01-13,1.1685245901639343
2020-01-20,1.161830601092896
2020-01-27,1.1551366120218578
2020-02-03,1.1484426229508196
2020-02-10,1.1417486338797813
2020-02-17,1.135054644808743
2020-02-24,1.1283606557377048
2020-03-02,1.1216666666666666
2020-03-09,1.1149726775956283
2020-03-16,1.10827868852459
2020-03-23,1.1015846994535519
2020-03-30,1.0948907103825136
2020-04-06,1.0881967213114754
2020-04-13,1.0815027322404371
2020-04-20,1.074808743169399
2020-04-27,1.0681147540983607
2020-05-04,1.0614207650273224
2020-05-11,1.0547267759562842
2020-05-18,1.048032786885246
2020-05-25,1.0413387978142077
2020-06-01,1.0346448087431694
2020-06-08,1.0279508196721312
2020-06-15,1.0212568306010927
2020-06-22,1.0145628415300545
2020-06-29,1.0078688524590163
2020-07-06,1.001174863387978
2020-07-13,0.9944808743169399
2020-07-20,0.9877868852459016
2020-07-27,0.9810928961748633
2020-08-03,0.974398907103825
2020-08-10,0.9677049180327868
2020-08-17,0.9610109289617486
2020-08-24,0.9543169398907103
2020-08-31,0.9476229508196721
2020-09-07,0.9409289617486338
2020-09-14,0.9342349726775956
2020-09-21,0.9275409836065573
2020-09-28,0.9208469945355191
2020-10-05,0.9141530054644809
2020-10-12,0.9074590163934426
2020-10-19,0.9007650273224043
2020-10-26,0.894071038251366
2020-11-02,0.8873770491803278
2020-11-09,0.8806830601092895
2020-11-16,0.8739890710382513
2020-11-23,0.867295081967213
2020-11-30,0.8606010928961748
2020-12-07,0.8539071038251366
2020-12-14,0.8472131147540983
2020-12-21,0.8405191256830601
2020-12-28,0.8338251366120218
2021-01-04,0.8308219178082191
2021-01-11,0.8327397260273972
2021-01-18,0.8346575342465753
2021-01-25,0.8365753424657534
2021-02-01,0.8384931506849315
2021-02-08,0.8404109589041096
2021-02-15,0.8423287671232876
2021-02-22,0.8442465753424657
2021-03-01,0.8461643835616438
2021-03-08,0.8480821917808219
2021-03-15,0.85
2021-03-22,0.8519178082191781
2021-03-29,0.8538356164383561
2021-04-05,0.8557534246575342
2021-04-12,0.8576712328767123
2021-04-19,0.8595890410958904
2021-04-26,0.8615068493150685
2021-05-03,0.8634246575342466
2021-05-10,0.8653424657534247
2021-05-17,0.8672602739726027
2021-05-24,0.8691780821917808
2021-05-31,0.8710958904109589
2021-06-07,0.873013698630137
2021-06-14,0.8749315068493151
2021-06-21,0.8768493150684932
2021-06-28,0.8787671232876713
2021-07-05,0.8806849315068493
2021-07-12,0.8826027397260274
2021-07-19,0.8845205479452055
2021-07-26,0.8864383561643836
2021-08-02,0.8883561643835617
2021-08-09,0.8902739726027398
2021-08-16,0.8921917808219179
2021-08-23,0.8941095890410959
2021-08-30,0.896027397260274
2021-09-06,0.8979452054794521
2021-09-13,0.8998630136986302
2021-09-20,0.9017808219178083
2021-09-27,0.9036986301369864
2021-10-04,0.9056164383561645
2021-10-11,0.9075342465753425
2021-10-18,0.9094520547945206
2021-10-25,0.9113698630136987
2021-11-01,0.9132876712328768
2021-11-08,0.9152054794520548
2021-11-15,0.9171232876712329
2021-11-22,0.9190410958904109
2021-11-29,0.920958904109589
2021-12-06,0.9228767123287671
2021-12-13,0.9247945205479452
2021-12-20,0.9267123287671233
2021-12-27,0.9286301369863014
2022-01-03,0.9297808219178083
2022-01-10,0.929013698630137
2022-01-17,0.9282465753424658
2022-01-24,0.9274794520547945
2022-01-31,0.9267123287671233
2022-02-07,0.9259452054794521
2022-02-14,0.9251780821917809
2022-02-21,0.9244109589041096
2022-02-28,0.9236438356164384
2022-03-07,0.9228767123287671
2022-03-14,0.922109589041096
2022-03-21,0.9213424657534247
2022-03-28,0.9205753424657535
2022-04-04,0.9198082191780822
2022-04-11,0.919041095890411
2022-04-18,0.9182739726027398
2022-04-25,0.9175068493150685
2022-05-02,0.9167397260273973
2022-05-09,0.915972602739726
2022-05-16,0.9152054794520549
2022-05-23,0.9144383561643836
2022-05-30,0.9136712328767124
2022-06-06,0.9129041095890411
2022-06-13,0.9121369863013699
2022-06-20,0.9113698630136987
2022-06-27,0.9106027397260275
2022-07-04,0.9098356164383562
2022-07-11,0.9090684931506849
2022-07-18,0.9083013698630137
2022-07-25,0.9075342465753425
2022-08-01,0.9067671232876713
2022-08-08,0.906
2022-08-15,0.9052328767123288
2022-08-22,0.9044657534246575
2022-08-29,0.9036986301369864
2022-09-05,0.9029315068493151
2022-09-12,0.9021643835616439
2022-09-19,0.9013972602739726
2022-09-26,0.9006301369863013
2022-10-03,0.8998630136986302
2022-10-10,0.8990958904109589
2022-10-17,0.8983287671232877
2022-10-24,0.8975616438356164
2022-10-31,0.8967945205479452
2022-11-07,0.896027397260274
2022-11-14,0.8952602739726028
2022-11-21,0.8944931506849315
2022-11-28,0.8937260273972603
2022-12-05,0.892958904109589
2022-12-12,0.8921917808219179
2022-12-19,0.8914246575342466
2022-12-26,0.8906575342465753
2023-01-02,0.8911232876712329
2023-01-09,0.898986301369863
2023-01-16,0.9068493150684932
2023-01-23,0.9147123287671233
2023-01-30,0.9225753424657535
2023-02-06,0.9304383561643835
2023-02-13,0.9383013698630137
2023-02-20,0.9461643835616439
2023-02-27,0.954027397260274
2023-03-06,0.9618904109589042
2023-03-13,0.9697534246575342
2023-03-20,0.9776164383561644
2023-03-27,0.9854794520547946
2023-04-03,0.9933424657534247
2023-04-10,1.0012054794520548
2023-04-17,1.009068493150685
2023-04-24,1.016931506849315
2023-05-01,1.0247945205479452
2023-05-08,1.0326575342465754
2023-05-15,1.0405205479452055
2023-05-22,1.0483835616438357
2023-05-29,1.0562465753424657
2023-06-05,1.0641095890410959
2023-06-12,1.071972602739726
2023-06-19,1.0798356164383562
2023-06-26,1.0876986301369864
2023-07-03,1.0955616438356164
