series,n_obs,adf_statistic,p_value,critical_1%,critical_5%,critical_10%,stationary,trend_exists,crop,session,state,variable,category
wheat_planting_TX_TMIN,792,-3.882967511047878,0.0021638346836758697,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,TX,TMIN,Wheat Planting
wheat_planting_TX_AWND,792,-2.3860325326823886,0.14571749181899935,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,TX,AWND,Wheat Planting
wheat_planting_UT_TMAX,792,-3.4333521375179266,0.009873102906305744,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,UT,TMAX,Wheat Planting
wheat_planting_UT_TMIN,792,-4.27593865181901,0.0004888163367321573,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,UT,TMIN,Wheat Planting
wheat_planting_UT_AWND,792,-1.1743378910957243,0.6845363593767834,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,UT,AWND,Wheat Planting
wheat_planting_VA_TMAX,792,-4.661737794958171,9.924040048516457e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,VA,TMAX,Wheat Planting
wheat_planting_VA_TMIN,792,-3.938760661370392,0.0017674024255281875,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,VA,TMIN,Wheat Planting
wheat_planting_VA_AWND,792,-2.63727079996528,0.08553617966494126,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,VA,AWND,Wheat Planting
wheat_planting_VT_TMAX,792,-4.64235264997372,0.00010783939208957314,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,VT,TMAX,Wheat Planting
wheat_planting_VT_TMIN,792,-4.375531599519667,0.00032786995892008873,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,VT,TMIN,Wheat Planting
wheat_planting_VT_AWND,792,-2.2836287130560162,0.17730241123315582,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,VT,AWND,Wheat Planting
wheat_planting_WA_TMAX,792,-4.608003291516369,0.00012485259842480266,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WA,TMAX,Wheat Planting
wheat_planting_WA_TMIN,792,-4.9896334557266675,2.3265810028865173e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WA,TMIN,Wheat Planting
wheat_planting_WA_AWND,792,-3.4685355453494213,0.008832907878084464,-3.4388489336836003,-2.865291103159288,-2.568767459327767,Yes,No,wheat,planting,WA,AWND,Wheat Planting
wheat_planting_WI_TMAX,792,-3.7529410397132605,0.003427201853334415,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WI,TMAX,Wheat Planting
wheat_planting_WI_TMIN,792,-4.010559801178351,0.0013562152980844532,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WI,TMIN,Wheat Planting
wheat_planting_WI_AWND,792,-2.80556045707487,0.05748387567543467,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,No,Yes,wheat,planting,WI,AWND,Wheat Planting
wheat_planting_WV_TMAX,792,-4.735240269007268,7.221922603856114e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WV,TMAX,Wheat Planting
wheat_planting_WV_TMIN,792,-4.316099915408335,0.0004165438866479509,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WV,TMIN,Wheat Planting
wheat_planting_WV_AWND,792,-3.77101126102951,0.003218229564703188,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WV,AWND,Wheat Planting
wheat_planting_WY_TMAX,792,-5.514986829254835,1.934069996163451e-06,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WY,TMAX,Wheat Planting
wheat_planting_WY_TMIN,792,-5.124950757818117,1.248674345794072e-05,-3.4388710830827125,-2.8653008652386576,-2.568772659807725,Yes,No,wheat,planting,WY,TMIN,Wheat Planting
wheat_planting_WY_AWND,792,-9.340310114164332,8.833417344591015e-16,-3.4386652124595614,-2.865210127510208,-2.5687243221835088,Yes,No,wheat,planting,WY,AWND,Wheat Planting
wheat_harvesting_AK_TMAX,576,-4.443748985566926,0.00024815809628225854,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,AK,TMAX,Wheat Harvesting
wheat_harvesting_AK_TMIN,576,-4.646762248011584,0.00010582294562435446,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,AK,TMIN,Wheat Harvesting
wheat_harvesting_AK_AWND,576,-1.387738684262361,0.5881400272196943,-3.442081300525009,-2.8667149792729596,-2.569526100127551,No,Yes,wheat,harvesting,AK,AWND,Wheat Harvesting
wheat_harvesting_AL_TMAX,576,-5.275942096481207,6.140225865822939e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,AL,TMAX,Wheat Harvesting
wheat_harvesting_AL_TMIN,576,-3.5924489035799048,0.005907040309939806,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,AL,TMIN,Wheat Harvesting
wheat_harvesting_AL_AWND,576,-2.8486419618421106,0.051654497809525635,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,AL,AWND,Wheat Harvesting
wheat_harvesting_AR_TMAX,576,-4.436001346416388,0.0002561860197596418,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,AR,TMAX,Wheat Harvesting
wheat_harvesting_AR_TMIN,576,-4.782145539442463,5.8828433185016015e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,AR,TMIN,Wheat Harvesting
wheat_harvesting_AR_AWND,576,-2.6793316320828358,0.0776835932973024,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,No,Yes,wheat,harvesting,AR,AWND,Wheat Harvesting
wheat_harvesting_AZ_TMAX,576,-4.105519134888201,0.0009483786039218195,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,AZ,TMAX,Wheat Harvesting
wheat_harvesting_AZ_TMIN,576,-4.856138834576523,4.241917541908591e-05,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,AZ,TMIN,Wheat Harvesting
wheat_harvesting_AZ_AWND,576,-3.27685785179319,0.01594515703766104,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,AZ,AWND,Wheat Harvesting
wheat_harvesting_CA_TMAX,576,-4.106819764093603,0.0009436885216786543,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,CA,TMAX,Wheat Harvesting
wheat_harvesting_CA_TMIN,576,-2.830159173062939,0.05409320902822654,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,CA,TMIN,Wheat Harvesting
wheat_harvesting_CA_AWND,576,-3.1810809295234486,0.021106240793574312,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,CA,AWND,Wheat Harvesting
wheat_harvesting_CO_TMAX,576,-4.0586416929171785,0.001132733299677215,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,CO,TMAX,Wheat Harvesting
wheat_harvesting_CO_TMIN,576,-3.900897247589142,0.002028253772031637,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,CO,TMIN,Wheat Harvesting
wheat_harvesting_CO_AWND,576,-2.466098959918479,0.12394217387852002,-3.442081300525009,-2.8667149792729596,-2.569526100127551,No,Yes,wheat,harvesting,CO,AWND,Wheat Harvesting
wheat_harvesting_CT_TMAX,576,-4.348737469635951,0.0003653734635213285,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,CT,TMAX,Wheat Harvesting
wheat_harvesting_CT_TMIN,576,-3.043383205298466,0.031036813566595295,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,CT,TMIN,Wheat Harvesting
wheat_harvesting_CT_AWND,576,-2.5376312458725128,0.10658459410143606,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,CT,AWND,Wheat Harvesting
wheat_harvesting_DE_TMAX,576,-4.392593322099713,0.00030592095734966514,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,DE,TMAX,Wheat Harvesting
wheat_harvesting_DE_TMIN,576,-3.4121794528071336,0.010550616142888939,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,DE,TMIN,Wheat Harvesting
wheat_harvesting_DE_AWND,576,-3.6393029353846056,0.005052598780104887,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,DE,AWND,Wheat Harvesting
wheat_harvesting_FL_TMAX,576,-4.45406435842995,0.0002378396448419937,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,FL,TMAX,Wheat Harvesting
wheat_harvesting_FL_TMIN,576,-2.0932215230504285,0.24724898253742628,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,FL,TMIN,Wheat Harvesting
wheat_harvesting_FL_AWND,576,-10.922977016330826,1.0268545930113345e-19,-3.4418948967017475,-2.8666329082535222,-2.569482366838501,Yes,No,wheat,harvesting,FL,AWND,Wheat Harvesting
wheat_harvesting_GA_TMAX,576,-5.26409454079233,6.4956192594946975e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,GA,TMAX,Wheat Harvesting
wheat_harvesting_GA_TMIN,576,-3.9490922226931344,0.0017018369345022154,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,GA,TMIN,Wheat Harvesting
wheat_harvesting_GA_AWND,576,-2.9451241378148785,0.04034669700761494,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,GA,AWND,Wheat Harvesting
wheat_harvesting_HI_TMAX,576,-3.359642620946385,0.012414040769305997,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,HI,TMAX,Wheat Harvesting
wheat_harvesting_HI_TMIN,576,-2.7031441107895384,0.0734957790289502,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,HI,TMIN,Wheat Harvesting
wheat_harvesting_HI_AWND,576,-2.886206586203789,0.04697565620953023,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,HI,AWND,Wheat Harvesting
wheat_harvesting_IA_TMAX,576,-3.9997995502017227,0.001411561230747073,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,IA,TMAX,Wheat Harvesting
wheat_harvesting_IA_TMIN,576,-5.002118763367927,2.197986772262722e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,IA,TMIN,Wheat Harvesting
wheat_harvesting_IA_AWND,576,-3.148303390416812,0.02317896697470258,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,IA,AWND,Wheat Harvesting
wheat_harvesting_ID_TMAX,576,-4.719175427904223,7.744314034203911e-05,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,ID,TMAX,Wheat Harvesting
wheat_harvesting_ID_TMIN,576,-3.909604167435392,0.001965291708302264,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,ID,TMIN,Wheat Harvesting
wheat_harvesting_ID_AWND,576,-4.127111203069228,0.0008732731159568491,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,ID,AWND,Wheat Harvesting
wheat_harvesting_IL_TMAX,576,-4.792992915132017,5.60896273509578e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,IL,TMAX,Wheat Harvesting
wheat_harvesting_IL_TMIN,576,-5.18620277392102,9.380603117175107e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,IL,TMIN,Wheat Harvesting
wheat_harvesting_IL_AWND,576,-4.0022627926825765,0.0013987088447670012,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,IL,AWND,Wheat Harvesting
wheat_harvesting_IN_TMAX,576,-4.863199452739646,4.110678281662191e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,IN,TMAX,Wheat Harvesting
wheat_harvesting_IN_TMIN,576,-4.8830596833078594,3.762122145982944e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,IN,TMIN,Wheat Harvesting
wheat_harvesting_IN_AWND,576,-2.587246949685513,0.09566181434801474,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,IN,AWND,Wheat Harvesting
wheat_harvesting_KS_TMAX,576,-4.311110046467826,0.00042494013847477105,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,KS,TMAX,Wheat Harvesting
wheat_harvesting_KS_TMIN,576,-4.390540987862115,0.00030848554586969363,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,KS,TMIN,Wheat Harvesting
wheat_harvesting_KS_AWND,576,-2.9425841007795484,0.04061543123466673,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,KS,AWND,Wheat Harvesting
wheat_harvesting_KY_TMAX,576,-5.501173505898442,2.0696757602573778e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,KY,TMAX,Wheat Harvesting
wheat_harvesting_KY_TMIN,576,-4.364337823288474,0.00034307155471014633,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,KY,TMIN,Wheat Harvesting
wheat_harvesting_KY_AWND,576,-2.4542088045634376,0.127016928064477,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,KY,AWND,Wheat Harvesting
wheat_harvesting_LA_TMAX,576,-4.236799276656479,0.0005705082116043052,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,LA,TMAX,Wheat Harvesting
wheat_harvesting_LA_TMIN,576,-3.116778199883769,0.025336186852828062,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,LA,TMIN,Wheat Harvesting
wheat_harvesting_LA_AWND,576,-3.587800294930024,0.005998589093545803,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,LA,AWND,Wheat Harvesting
wheat_harvesting_MA_TMAX,576,-4.919219502361694,3.1991506558216095e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MA,TMAX,Wheat Harvesting
wheat_harvesting_MA_TMIN,576,-3.550996029705056,0.006770023655327941,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,MA,TMIN,Wheat Harvesting
wheat_harvesting_MA_AWND,576,-1.8655733744327523,0.3484256808107082,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,No,Yes,wheat,harvesting,MA,AWND,Wheat Harvesting
wheat_harvesting_MD_TMAX,576,-5.2227717545815695,7.898116615460962e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MD,TMAX,Wheat Harvesting
wheat_harvesting_MD_TMIN,576,-3.164200999881523,0.022152652258918555,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,MD,TMIN,Wheat Harvesting
wheat_harvesting_MD_AWND,576,-2.681954575103697,0.0772133080660548,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,MD,AWND,Wheat Harvesting
wheat_harvesting_ME_TMAX,576,-4.485069640100366,0.00020922252287225402,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,ME,TMAX,Wheat Harvesting
wheat_harvesting_ME_TMIN,576,-3.2569854103233493,0.01691418446586096,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,ME,TMIN,Wheat Harvesting
wheat_harvesting_ME_AWND,576,-1.3991851707650858,0.5826666954977808,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,ME,AWND,Wheat Harvesting
wheat_harvesting_MI_TMAX,576,-5.065393771866323,1.6448075584485816e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MI,TMAX,Wheat Harvesting
wheat_harvesting_MI_TMIN,576,-4.860648076303114,4.157645191016097e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MI,TMIN,Wheat Harvesting
wheat_harvesting_MI_AWND,576,-2.7384303432381523,0.06762093816431182,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,MI,AWND,Wheat Harvesting
wheat_harvesting_MN_TMAX,576,-4.662448458789888,9.89379617554664e-05,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,MN,TMAX,Wheat Harvesting
wheat_harvesting_MN_TMIN,576,-4.74793601519309,6.833140452574436e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MN,TMIN,Wheat Harvesting
wheat_harvesting_MN_AWND,576,-2.5819585346984244,0.09678369602182912,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,MN,AWND,Wheat Harvesting
wheat_harvesting_MO_TMAX,576,-4.55230871723166,0.00015799909192909753,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MO,TMAX,Wheat Harvesting
wheat_harvesting_MO_TMIN,576,-4.902141569151827,3.454116185756961e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MO,TMIN,Wheat Harvesting
wheat_harvesting_MO_AWND,576,-2.4235318271092656,0.13520456839157746,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,No,Yes,wheat,harvesting,MO,AWND,Wheat Harvesting
wheat_harvesting_MS_TMAX,576,-4.39308241571721,0.0003053127758759141,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MS,TMAX,Wheat Harvesting
wheat_harvesting_MS_TMIN,576,-3.390559815279165,0.011284927498989749,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,MS,TMIN,Wheat Harvesting
wheat_harvesting_MS_AWND,576,-4.4475192793982865,0.00024433834928293247,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,MS,AWND,Wheat Harvesting
wheat_harvesting_MT_TMAX,576,-4.437108255019102,0.000255024162182229,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,MT,TMAX,Wheat Harvesting
wheat_harvesting_MT_TMIN,576,-3.8219290416347755,0.0026907545783521553,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,MT,TMIN,Wheat Harvesting
wheat_harvesting_MT_AWND,576,-3.2913322430302507,0.015270397307029396,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,MT,AWND,Wheat Harvesting
wheat_harvesting_NC_TMAX,576,-4.9472401994242725,2.81959192551166e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,NC,TMAX,Wheat Harvesting
wheat_harvesting_NC_TMIN,576,-2.959687587068897,0.03883444443628313,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NC,TMIN,Wheat Harvesting
wheat_harvesting_NC_AWND,576,-1.4729729985617745,0.5468363425016034,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,No,Yes,wheat,harvesting,NC,AWND,Wheat Harvesting
wheat_harvesting_ND_TMAX,576,-4.82680564089412,4.831551174014025e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,ND,TMAX,Wheat Harvesting
wheat_harvesting_ND_TMIN,576,-4.76441246460514,6.358407678580657e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,ND,TMIN,Wheat Harvesting
wheat_harvesting_ND_AWND,576,-4.262304033339373,0.0005159337445678207,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,ND,AWND,Wheat Harvesting
wheat_harvesting_NE_TMAX,576,-4.0639823405556035,0.0011101546211541317,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,NE,TMAX,Wheat Harvesting
wheat_harvesting_NE_TMIN,576,-4.235825847803858,0.0005726951847975316,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NE,TMIN,Wheat Harvesting
wheat_harvesting_NE_AWND,576,-3.756030390440544,0.003390614974785219,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NE,AWND,Wheat Harvesting
wheat_harvesting_NH_TMAX,576,-4.176439000947117,0.0007220926572387876,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,NH,TMAX,Wheat Harvesting
wheat_harvesting_NH_TMIN,576,-3.180003911982809,0.02117170150454296,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,NH,TMIN,Wheat Harvesting
wheat_harvesting_NH_AWND,576,-2.352603726321002,0.1555627155655766,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,No,Yes,wheat,harvesting,NH,AWND,Wheat Harvesting
wheat_harvesting_NJ_TMAX,576,-4.539640418715165,0.00016663169916696774,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NJ,TMAX,Wheat Harvesting
wheat_harvesting_NJ_TMIN,576,-3.101376864616814,0.02645146199194829,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NJ,TMIN,Wheat Harvesting
wheat_harvesting_NJ_AWND,576,-1.877269664226962,0.3428285573008064,-3.442081300525009,-2.8667149792729596,-2.569526100127551,No,Yes,wheat,harvesting,NJ,AWND,Wheat Harvesting
wheat_harvesting_NM_TMAX,576,-4.8139445675023715,5.114205249842417e-05,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,NM,TMAX,Wheat Harvesting
wheat_harvesting_NM_TMIN,576,-3.9519747415373843,0.0016839512928118808,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,NM,TMIN,Wheat Harvesting
wheat_harvesting_NM_AWND,576,-4.772918981708247,6.12585458225363e-05,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,NM,AWND,Wheat Harvesting
wheat_harvesting_NV_TMAX,576,-3.890414901880403,0.0021065315742297727,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NV,TMAX,Wheat Harvesting
wheat_harvesting_NV_TMIN,576,-4.128856431523103,0.0008674526012833633,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NV,TMIN,Wheat Harvesting
wheat_harvesting_NV_AWND,576,-1.7207888196830987,0.4204345312128203,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,NV,AWND,Wheat Harvesting
wheat_harvesting_NY_TMAX,576,-5.208346780137161,8.453582989583123e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,NY,TMAX,Wheat Harvesting
wheat_harvesting_NY_TMIN,576,-3.810069592020346,0.002805953921608147,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,NY,TMIN,Wheat Harvesting
wheat_harvesting_NY_AWND,576,-1.9023142691166972,0.33097318993788355,-3.442081300525009,-2.8667149792729596,-2.569526100127551,No,Yes,wheat,harvesting,NY,AWND,Wheat Harvesting
wheat_harvesting_OH_TMAX,576,-4.851378144630528,4.332669840740081e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,OH,TMAX,Wheat Harvesting
wheat_harvesting_OH_TMIN,576,-3.971751755574321,0.0015658688447043351,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,OH,TMIN,Wheat Harvesting
wheat_harvesting_OH_AWND,576,-2.5658541983762033,0.10026184430831636,-3.442081300525009,-2.8667149792729596,-2.569526100127551,No,Yes,wheat,harvesting,OH,AWND,Wheat Harvesting
wheat_harvesting_OK_TMAX,576,-4.471864178332949,0.00022098601252257047,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,OK,TMAX,Wheat Harvesting
wheat_harvesting_OK_TMIN,576,-4.003166281751373,0.0013940221204436993,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,OK,TMIN,Wheat Harvesting
wheat_harvesting_OK_AWND,576,-5.380307174810869,3.7251820642093583e-06,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,OK,AWND,Wheat Harvesting
wheat_harvesting_OR_TMAX,576,-4.345024446577463,0.00037088003406247623,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,OR,TMAX,Wheat Harvesting
wheat_harvesting_OR_TMIN,576,-2.8922397875240513,0.046257875173969,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,OR,TMIN,Wheat Harvesting
wheat_harvesting_OR_AWND,576,-5.72037585908025,6.963703511981383e-07,-3.4420185006698127,-2.8666873299250253,-2.5695113665058726,Yes,No,wheat,harvesting,OR,AWND,Wheat Harvesting
wheat_harvesting_PA_TMAX,576,-5.2250053135676175,7.815333014754133e-06,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,PA,TMAX,Wheat Harvesting
wheat_harvesting_PA_TMIN,576,-3.6650576001663433,0.004632376306959087,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,PA,TMIN,Wheat Harvesting
wheat_harvesting_PA_AWND,576,-1.9616421570866664,0.30364066511744003,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,PA,AWND,Wheat Harvesting
wheat_harvesting_RI_TMAX,576,-3.9935242509579734,0.0014448023597520034,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,RI,TMAX,Wheat Harvesting
wheat_harvesting_RI_TMIN,576,-4.042439465031541,0.0012038836455220572,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,RI,TMIN,Wheat Harvesting
wheat_harvesting_RI_AWND,576,-1.9440627060685782,0.311624788997251,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,RI,AWND,Wheat Harvesting
wheat_harvesting_SC_TMAX,576,-5.017071130875088,2.0529898126184988e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,SC,TMAX,Wheat Harvesting
